3174882;2019-07-25 12:29:10.327;867162026400085;+RESP:GTMPN,27860E,867162026400085,gv300wins,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,,,,,,20190725122909,123E$;1564057748422;Message;NULL
3174894;2019-07-25 12:29:12.837;867162026400085;+RESP:GTMPN,27860E,867162026400085,gv300wins,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,,,,,,20190725122909,123E$;1564057748570;Unparsed;NULL
3174895;2019-07-25 12:29:12.873;867162026400085;+RESP:GTSTT,27860E,867162026400085,gv300wins,22,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,,,,,,20190725122909,123F$;1564057748740;Message;NULL
3174896;2019-07-25 12:29:12.887;867162026400085;+RESP:GTSTT,27860E,867162026400085,gv300wins,22,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,,,,,,20190725122909,123F$;1564057748750;Unparsed;NULL
3174897;2019-07-25 12:29:12.897;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0000,0000,0000,0000,00,252692.0,,,,1,14,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122909,0001$;1564057748778;Message;NULL
3174898;2019-07-25 12:29:12.913;867162026400085;"{""altitude"":2875.3,""cellId"":""0000"",""countNumber"":""0001"",""generatedMessageTime"":1566754149784,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""0000"",""longitude"":-78.481155,""messageTime"":1566754126783,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0000"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":14,""hmc"":null}";1564057748856;Parsed;NULL
3174899;2019-07-25 12:29:12.927;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0000,0000,0000,0000,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122910,0002$;1564057748990;Message;NULL
3174900;2019-07-25 12:29:12.940;867162026400085;"{""altitude"":2875.3,""cellId"":""0000"",""countNumber"":""0002"",""generatedMessageTime"":1566754150002,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""0000"",""longitude"":-78.481155,""messageTime"":1566754126002,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0000"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057749058;Parsed;NULL
3174901;2019-07-25 12:29:12.953;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0000,0000,0000,0000,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122911,0003$;1564057749987;Message;NULL
3174902;2019-07-25 12:29:12.963;867162026400085;"{""altitude"":2875.3,""cellId"":""0000"",""countNumber"":""0003"",""generatedMessageTime"":1566754151996,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""0000"",""longitude"":-78.481155,""messageTime"":1566754126996,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0000"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057750066;Parsed;NULL
3174903;2019-07-25 12:29:12.977;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0000,0000,0000,0000,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122912,0004$;1564057751310;Message;NULL
3174914;2019-07-25 12:29:17.320;867162026400085;"{""altitude"":2875.3,""cellId"":""0000"",""countNumber"":""0004"",""generatedMessageTime"":1566754152323,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""0000"",""longitude"":-78.481155,""messageTime"":1566754126322,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0000"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057751458;Parsed;NULL
3174915;2019-07-25 12:29:17.327;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0740,0000,8157,A7BFC,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122913,0005$;1564057752090;Message;NULL
3174916;2019-07-25 12:29:17.330;867162026400085;"{""altitude"":2875.3,""cellId"":""A7BFC"",""countNumber"":""0005"",""generatedMessageTime"":1566754153096,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""8157"",""longitude"":-78.481155,""messageTime"":1566754126095,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057752139;Parsed;NULL
3174917;2019-07-25 12:29:17.337;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0740,0000,8157,A7BFC,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122914,0006$;1564057752964;Message;NULL
3174918;2019-07-25 12:29:17.340;867162026400085;"{""altitude"":2875.3,""cellId"":""A7BFC"",""countNumber"":""0006"",""generatedMessageTime"":1566754154979,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""8157"",""longitude"":-78.481155,""messageTime"":1566754126978,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057753012;Parsed;NULL
3174919;2019-07-25 12:29:17.347;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0740,0000,8157,A7BFC,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122915,0007$;1564057753994;Message;NULL
3174920;2019-07-25 12:29:17.347;867162026400085;"{""altitude"":2875.3,""cellId"":""A7BFC"",""countNumber"":""0007"",""generatedMessageTime"":1566754155012,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""8157"",""longitude"":-78.481155,""messageTime"":1566754126011,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057754061;Parsed;NULL
3174921;2019-07-25 12:29:17.350;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0740,0000,8157,A7BFC,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122918,0008$;1564057754995;Message;NULL
3174922;2019-07-25 12:29:17.353;867162026400085;"{""altitude"":2875.3,""cellId"":""A7BFC"",""countNumber"":""0008"",""generatedMessageTime"":1566754158009,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""8157"",""longitude"":-78.481155,""messageTime"":1566754126008,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057755044;Parsed;NULL
3174923;2019-07-25 12:29:17.357;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0740,0000,8157,A7BFC,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122919,0009$;1564057755979;Message;NULL
3174934;2019-07-25 12:29:20.997;867162026400085;"{""altitude"":2875.3,""cellId"":""A7BFC"",""countNumber"":""0009"",""generatedMessageTime"":1566754159994,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""8157"",""longitude"":-78.481155,""messageTime"":1566754126993,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057756103;Parsed;NULL
3174935;2019-07-25 12:29:21.000;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0740,0000,8157,A7814,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122920,000A$;1564057757028;Message;NULL
3174936;2019-07-25 12:29:21.000;867162026400085;"{""altitude"":2875.3,""cellId"":""A7814"",""countNumber"":""000A"",""generatedMessageTime"":1566754160033,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""8157"",""longitude"":-78.481155,""messageTime"":1566754126033,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057757061;Parsed;NULL
3174937;2019-07-25 12:29:21.003;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0740,0000,8157,A7814,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122919,000B$;1564057757986;Message;NULL
3174938;2019-07-25 12:29:21.007;867162026400085;"{""altitude"":2875.3,""cellId"":""A7814"",""countNumber"":""000B"",""generatedMessageTime"":1566754159002,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""8157"",""longitude"":-78.481155,""messageTime"":1566754126001,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057758027;Parsed;NULL
3174939;2019-07-25 12:29:21.010;867162026400085;+RESP:GTINF,27860E,867162026400085,gv300wins,22,8959300110510901054f,11,0,1,0,0000,4.17,0,1,2,1,20190725122846,0,0,0,01,00,+0000,0,20190725122919,1240$;1564057758151;Message;NULL
3174940;2019-07-25 12:29:21.017;867162026400085;+RESP:GTINF,27860E,867162026400085,gv300wins,22,8959300110510901054f,11,0,1,0,0000,4.17,0,1,2,1,20190725122846,0,0,0,01,00,+0000,0,20190725122919,1240$;1564057758168;Unparsed;NULL
3174941;2019-07-25 12:29:21.020;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,0,1.0,186,2875.3,-78.481155,-0.116329,20190725122846,0740,0000,8157,A7814,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122920,000C$;1564057758965;Message;NULL
3174942;2019-07-25 12:29:21.020;867162026400085;"{""altitude"":2875.3,""cellId"":""A7814"",""countNumber"":""000C"",""generatedMessageTime"":1566754160979,""gpsAccuracy"":0,""gpsReportType"":0,""gpsStatus"":0,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116329,""locationArea"":""8157"",""longitude"":-78.481155,""messageTime"":1566754126978,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":1.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057759001;Parsed;NULL
3174943;2019-07-25 12:29:21.027;867162026400085;+RESP:GTRTL,27860E,867162026400085,gv300wins,,00,1,1,0.6,186,2870.9,-78.481219,-0.116327,20190725122920,0740,0000,8157,A7814,00,252692.0,20190725122920,1241$;1564057759688;Message;NULL
3174954;2019-07-25 12:29:24.280;867162026400085;+RESP:GTRTL,27860E,867162026400085,gv300wins,,00,1,1,0.6,186,2870.9,-78.481219,-0.116327,20190725122920,0740,0000,8157,A7814,00,252692.0,20190725122920,1241$;1564057759740;Unparsed;NULL
3174955;2019-07-25 12:29:24.283;867162026400085;+RESP:GTFRI,27860E,867162026400085,gv300wins,,10,1,1,0.6,186,2870.9,-78.481219,-0.116327,20190725122920,0740,0000,8157,A7814,00,252692.0,,,,100,220100,,,,20190725122920,1242$;1564057759910;Message;NULL
3174956;2019-07-25 12:29:24.290;867162026400085;"{""altitude"":2870.9,""cellId"":""A7814"",""countNumber"":""1242"",""generatedMessageTime"":1566754160918,""gpsAccuracy"":1,""gpsReportType"":0,""gpsStatus"":1,""hasSensorInfoData"":false,""heading"":186,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116327,""locationArea"":""8157"",""longitude"":-78.481219,""messageTime"":1566754160917,""messageType"":""GPS"",""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""IgnitionOnMotion"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTFRI"",""speed"":0.6}";1564057759938;Parsed;NULL
3174957;2019-07-25 12:29:24.290;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,1,0.6,186,2870.9,-78.481219,-0.116327,20190725122920,0740,0000,8157,A7814,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122921,000D$;1564057760073;Message;NULL
3174958;2019-07-25 12:29:24.293;867162026400085;"{""altitude"":2870.9,""cellId"":""A7814"",""countNumber"":""000D"",""generatedMessageTime"":1566754161080,""gpsAccuracy"":1,""gpsReportType"":0,""gpsStatus"":1,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116327,""locationArea"":""8157"",""longitude"":-78.481219,""messageTime"":1566754160079,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":0.6,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057760101;Parsed;NULL
3174959;2019-07-25 12:29:24.297;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,1,0.6,186,2870.9,-78.481219,-0.116327,20190725122920,0740,0000,8157,A7814,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122922,000E$;1564057760972;Message;NULL
3174960;2019-07-25 12:29:24.300;867162026400085;"{""altitude"":2870.9,""cellId"":""A7814"",""countNumber"":""000E"",""generatedMessageTime"":1566754162985,""gpsAccuracy"":1,""gpsReportType"":0,""gpsStatus"":1,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116327,""locationArea"":""8157"",""longitude"":-78.481219,""messageTime"":1566754160983,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":0.6,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057761007;Parsed;NULL
3174961;2019-07-25 12:29:24.300;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,1,0.6,186,2870.9,-78.481219,-0.116327,20190725122920,0740,0000,8157,A7814,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122923,000F$;1564057761973;Message;NULL
3174962;2019-07-25 12:29:24.307;867162026400085;"{""altitude"":2870.9,""cellId"":""A7814"",""countNumber"":""000F"",""generatedMessageTime"":1566754163983,""gpsAccuracy"":1,""gpsReportType"":0,""gpsStatus"":1,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116327,""locationArea"":""8157"",""longitude"":-78.481219,""messageTime"":1566754160983,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":0.6,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057762004;Parsed;NULL
3174963;2019-07-25 12:29:24.310;867162026400085;+RESP:GTUDT,27860E,0618,0108,,867162026400085,gv300wins,0,,1,1,0.0,186,2870.9,-78.481219,-0.116327,20190725122923,0740,0000,8157,A7814,00,252692.0,,,,1,23,,0,0,01,00,22,0,4.17,0,00000,,,,20190725122924,0010$;1564057762979;Message;NULL
3174974;2019-07-25 12:29:29.347;867162026400085;"{""altitude"":2870.9,""cellId"":""A7814"",""countNumber"":""0010"",""generatedMessageTime"":1566754164990,""gpsAccuracy"":1,""gpsReportType"":0,""gpsStatus"":1,""hasSensorInfoData"":false,""heading"":0,""imei"":""867162026400085"",""isOld"":false,""isSpeedWarning"":false,""latitude"":-0.116327,""locationArea"":""8157"",""longitude"":-78.481219,""messageTime"":1566754163990,""messageType"":null,""mileage"":252692.0,""mobileCountryCode"":""0740"",""mobileNetworkCode"":""0000"",""motionState"":""None"",""number"":1,""sensorInfoData"":null,""sentenceType"":""GTUDT"",""speed"":0.0,""analogInputVcc1"":0,""analogInputVcc2"":0,""azimuth"":186,""backupBatteryLevel"":4.17,""charging"":false,""digitalInput"":1,""externalGnssAntenna"":1,""externalPowerVcc"":0,""geoFenceStatus"":false,""gsvNumber"":23,""hmc"":null}";1564057763057;Parsed;NULL
